Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
226,Woodland,Sacramento Valley,8/7/2025,0100,219,0.02, ,0.00, ,0, ,1.4, ,20.3, ,59, ,12.0, ,0.7, ,171, ,24.3, 
226,Woodland,Sacramento Valley,8/7/2025,0200,219,0.02, ,0.00, ,0, ,1.4, ,19.9, ,61, ,12.1, ,0.6, ,146, ,24.0, 
226,Woodland,Sacramento Valley,8/7/2025,0300,219,0.01, ,0.00, ,0, ,1.4, ,19.0, ,63, ,11.7, ,0.7, ,175, ,23.7, 
226,Woodland,Sacramento Valley,8/7/2025,0400,219,0.01, ,0.00, ,0, ,1.4, ,18.1, ,66, ,11.6, ,0.7, ,230, ,23.4, 
226,Woodland,Sacramento Valley,8/7/2025,0500,219,0.00, ,0.00, ,0, ,1.4, ,16.9, ,70, ,11.4, ,0.5, ,268, ,23.1, 
226,Woodland,Sacramento Valley,8/7/2025,0600,219,0.02, ,0.00, ,26, ,1.5, ,17.6, ,73, ,12.6, ,0.8, ,342, ,22.9, 
226,Woodland,Sacramento Valley,8/7/2025,0700,219,0.09, ,0.00, ,128, ,1.7, ,19.8, ,72, ,14.6, ,1.4, ,339, ,22.7, 
226,Woodland,Sacramento Valley,8/7/2025,0800,219,0.18, ,0.00, ,260, ,1.8, ,21.2, ,71, ,15.7, ,1.8, ,336, ,22.5, 
226,Woodland,Sacramento Valley,8/7/2025,0900,219,0.30, ,0.00, ,408, ,1.9, ,23.4, ,65, ,16.5, ,2.1, ,350, ,22.6, 
226,Woodland,Sacramento Valley,8/7/2025,1000,219,0.41, ,0.00, ,542, ,1.9, ,25.8, ,56, ,16.5, ,1.9, ,23, ,22.8, 
226,Woodland,Sacramento Valley,8/7/2025,1100,219,0.47, ,0.00, ,586, ,1.9, ,28.6, ,48, ,16.4, ,1.9, ,13, ,23.3, 
226,Woodland,Sacramento Valley,8/7/2025,1200,219,0.55, ,0.00, ,629, ,1.7, ,30.7, ,38, ,14.6, ,2.4, ,28, ,24.0, 
226,Woodland,Sacramento Valley,8/7/2025,1300,219,0.56, ,0.00, ,651, ,1.6, ,31.7, ,34, ,14.0, ,2.0, ,74, ,24.9, 
226,Woodland,Sacramento Valley,8/7/2025,1400,219,0.56, ,0.00, ,645, ,1.6, ,32.9, ,32, ,14.0, ,1.9, ,157, ,25.7, 
226,Woodland,Sacramento Valley,8/7/2025,1500,219,0.54, ,0.00, ,599, ,1.5, ,34.0, ,28, ,12.9, ,1.8, ,210, ,26.4, 
226,Woodland,Sacramento Valley,8/7/2025,1600,219,0.40, ,0.00, ,425, ,1.4, ,34.6, ,25, ,11.5, ,1.8, ,204, ,26.9, 
226,Woodland,Sacramento Valley,8/7/2025,1700,219,0.33, ,0.00, ,352, ,1.3, ,34.9, ,23, ,10.8, ,1.5, ,154, ,27.3, 
226,Woodland,Sacramento Valley,8/7/2025,1800,219,0.20, ,0.00, ,196, ,1.3, ,34.8, ,23, ,10.4, ,1.1, ,194, ,27.4, 
226,Woodland,Sacramento Valley,8/7/2025,1900,219,0.08, ,0.00, ,63, ,1.5, ,31.8, ,31, ,12.6, ,1.4, ,174, ,27.3, 
226,Woodland,Sacramento Valley,8/7/2025,2000,219,0.06, ,0.00, ,1, ,1.6, ,28.5, ,42, ,14.4, ,1.5, ,175, ,27.0, 
226,Woodland,Sacramento Valley,8/7/2025,2100,219,0.05, ,0.00, ,0, ,1.7, ,26.4, ,48, ,14.5, ,1.4, ,182, ,26.6, 
226,Woodland,Sacramento Valley,8/7/2025,2200,219,0.03, ,0.00, ,0, ,1.6, ,24.5, ,52, ,13.9, ,0.6, ,182, ,26.1, 
226,Woodland,Sacramento Valley,8/7/2025,2300,219,0.02, ,0.00, ,0, ,1.6, ,22.9, ,58, ,14.1, ,0.5, ,185, ,25.7, 
226,Woodland,Sacramento Valley,8/7/2025,2400,219,0.01, ,0.00, ,0, ,1.6, ,20.7, ,66, ,14.1, ,0.8, ,164, ,25.3, 
226,Woodland,Sacramento Valley,8/8/2025,0100,220,0.01, ,0.00, ,0, ,1.6, ,19.9, ,68, ,13.8, ,0.7, ,146, ,24.9, 
226,Woodland,Sacramento Valley,8/8/2025,0200,220,0.01, ,0.00, ,0, ,1.5, ,19.1, ,69, ,13.3, ,0.7, ,202, ,24.6, 
226,Woodland,Sacramento Valley,8/8/2025,0300,220,0.01, ,0.00, ,0, ,1.5, ,18.2, ,72, ,13.0, ,0.8, ,199, ,24.2, 
226,Woodland,Sacramento Valley,8/8/2025,0400,220,0.00, ,0.00, ,0, ,1.5, ,17.3, ,74, ,12.6, ,0.6, ,182, ,23.9, 
226,Woodland,Sacramento Valley,8/8/2025,0500,220,0.01, ,0.00, ,0, ,1.5, ,17.3, ,75, ,12.8, ,1.1, ,332, ,23.6, 
226,Woodland,Sacramento Valley,8/8/2025,0600,220,0.02, ,0.00, ,23, ,1.5, ,17.0, ,76, ,12.8, ,1.4, ,10, ,23.3, 
226,Woodland,Sacramento Valley,8/8/2025,0700,220,0.09, ,0.00, ,119, ,1.8, ,20.1, ,75, ,15.6, ,1.7, ,5, ,23.0, 
226,Woodland,Sacramento Valley,8/8/2025,0800,220,0.18, ,0.00, ,238, ,2.0, ,23.8, ,68, ,17.5, ,2.1, ,5, ,22.8, 
226,Woodland,Sacramento Valley,8/8/2025,0900,220,0.27, ,0.00, ,341, ,2.1, ,27.5, ,56, ,18.0, ,1.8, ,4, ,22.9, 
226,Woodland,Sacramento Valley,8/8/2025,1000,220,0.39, ,0.00, ,466, ,1.9, ,30.1, ,44, ,16.5, ,2.0, ,331, ,23.2, 
226,Woodland,Sacramento Valley,8/8/2025,1100,220,0.48, ,0.00, ,533, ,1.6, ,31.8, ,34, ,14.1, ,2.5, ,331, ,23.7, 
226,Woodland,Sacramento Valley,8/8/2025,1200,220,0.58, ,0.00, ,609, ,1.5, ,34.0, ,27, ,12.6, ,2.7, ,351, ,24.2, 
226,Woodland,Sacramento Valley,8/8/2025,1300,220,0.64, ,0.00, ,639, ,1.3, ,35.5, ,22, ,10.7, ,3.0, ,2, ,24.9, 
226,Woodland,Sacramento Valley,8/8/2025,1400,220,0.62, ,0.00, ,622, ,1.2, ,36.5, ,20, ,9.9, ,2.7, ,355, ,25.5, 
226,Woodland,Sacramento Valley,8/8/2025,1500,220,0.56, ,0.00, ,561, ,1.2, ,37.3, ,19, ,9.8, ,2.4, ,355, ,26.1, 
226,Woodland,Sacramento Valley,8/8/2025,1600,220,0.44, ,0.00, ,457, ,1.2, ,37.6, ,18, ,9.4, ,1.8, ,343, ,26.5, 
226,Woodland,Sacramento Valley,8/8/2025,1700,220,0.32, ,0.00, ,324, ,1.2, ,38.0, ,17, ,9.1, ,1.4, ,12, ,26.8, 
226,Woodland,Sacramento Valley,8/8/2025,1800,220,0.21, ,0.00, ,187, ,1.2, ,38.0, ,19, ,10.0, ,1.2, ,356, ,27.0, 
226,Woodland,Sacramento Valley,8/8/2025,1900,220,0.07, ,0.00, ,58, ,1.3, ,35.9, ,23, ,11.4, ,0.9, ,334, ,27.0, 
226,Woodland,Sacramento Valley,8/8/2025,2000,220,0.05, ,0.00, ,2, ,1.5, ,30.1, ,36, ,13.5, ,0.5, ,246, ,26.8, 
226,Woodland,Sacramento Valley,8/8/2025,2100,220,0.05, ,0.00, ,0, ,1.6, ,28.4, ,42, ,14.4, ,0.9, ,238, ,26.5, 
226,Woodland,Sacramento Valley,8/8/2025,2200,220,0.03, ,0.00, ,0, ,1.6, ,25.0, ,50, ,13.9, ,0.7, ,228, ,26.2, 
226,Woodland,Sacramento Valley,8/8/2025,2300,220,0.02, ,0.00, ,0, ,1.7, ,23.9, ,57, ,14.9, ,0.6, ,230, ,25.9, 
226,Woodland,Sacramento Valley,8/8/2025,2400,220,0.02, ,0.00, ,0, ,1.6, ,23.0, ,59, ,14.5, ,0.7, ,173, ,25.5, 
226,Woodland,Sacramento Valley,8/9/2025,0100,221,0.02, ,0.00, ,0, ,1.6, ,22.3, ,61, ,14.4, ,0.8, ,182, ,25.2, 
226,Woodland,Sacramento Valley,8/9/2025,0200,221,0.02, ,0.00, ,0, ,1.6, ,21.6, ,62, ,14.0, ,0.8, ,187, ,24.9, 
226,Woodland,Sacramento Valley,8/9/2025,0300,221,0.02, ,0.00, ,0, ,1.5, ,20.4, ,63, ,13.2, ,0.6, ,200, ,24.6, 
226,Woodland,Sacramento Valley,8/9/2025,0400,221,0.01, ,0.00, ,0, ,1.5, ,19.5, ,66, ,12.9, ,0.6, ,229, ,24.3, 
226,Woodland,Sacramento Valley,8/9/2025,0500,221,0.01, ,0.00, ,0, ,1.5, ,18.7, ,70, ,13.1, ,0.8, ,240, ,24.0, 
226,Woodland,Sacramento Valley,8/9/2025,0600,221,0.02, ,0.00, ,19, ,1.6, ,18.5, ,73, ,13.6, ,0.5, ,205, ,23.8, 
226,Woodland,Sacramento Valley,8/9/2025,0700,221,0.08, ,0.00, ,102, ,1.8, ,21.0, ,73, ,15.9, ,1.1, ,355, ,23.5, 
226,Woodland,Sacramento Valley,8/9/2025,0800,221,0.15, ,0.00, ,217, ,2.0, ,24.8, ,65, ,17.9, ,1.1, ,350, ,23.4, 
226,Woodland,Sacramento Valley,8/9/2025,0900,221,0.28, ,0.00, ,342, ,2.1, ,28.2, ,55, ,18.3, ,2.1, ,358, ,23.4, 
226,Woodland,Sacramento Valley,8/9/2025,1000,221,0.40, ,0.00, ,450, ,1.9, ,30.9, ,43, ,16.8, ,2.4, ,354, ,23.7, 
226,Woodland,Sacramento Valley,8/9/2025,1100,221,0.44, ,0.00, ,495, ,1.7, ,33.1, ,34, ,15.1, ,2.1, ,2, ,24.2, 
226,Woodland,Sacramento Valley,8/9/2025,1200,221,0.53, ,0.00, ,597, ,1.6, ,35.1, ,29, ,14.2, ,1.7, ,354, ,24.8, 
226,Woodland,Sacramento Valley,8/9/2025,1300,221,0.57, ,0.00, ,624, ,1.4, ,36.8, ,22, ,11.7, ,1.6, ,218, ,25.6, 
226,Woodland,Sacramento Valley,8/9/2025,1400,221,0.57, ,0.00, ,607, ,1.3, ,37.6, ,20, ,10.6, ,1.7, ,161, ,26.5, 
226,Woodland,Sacramento Valley,8/9/2025,1500,221,0.54, ,0.00, ,549, ,1.3, ,38.4, ,19, ,10.9, ,2.1, ,158, ,27.3, 
226,Woodland,Sacramento Valley,8/9/2025,1600,221,0.46, ,0.00, ,445, ,1.4, ,38.9, ,19, ,11.5, ,2.2, ,177, ,28.0, 
226,Woodland,Sacramento Valley,8/9/2025,1700,221,0.36, ,0.00, ,320, ,1.4, ,38.5, ,21, ,12.1, ,2.2, ,164, ,28.4, 
226,Woodland,Sacramento Valley,8/9/2025,1800,221,0.24, ,0.00, ,181, ,1.5, ,37.3, ,24, ,13.3, ,2.2, ,164, ,28.5, 
226,Woodland,Sacramento Valley,8/9/2025,1900,221,0.12, ,0.00, ,57, ,1.6, ,34.0, ,31, ,14.4, ,2.1, ,170, ,28.3, 
226,Woodland,Sacramento Valley,8/9/2025,2000,221,0.08, ,0.00, ,2, ,1.7, ,30.5, ,39, ,14.9, ,1.8, ,175, ,28.0, 
226,Woodland,Sacramento Valley,8/9/2025,2100,221,0.05, ,0.00, ,0, ,1.6, ,28.5, ,42, ,14.2, ,1.1, ,185, ,27.5, 
226,Woodland,Sacramento Valley,8/9/2025,2200,221,0.04, ,0.00, ,0, ,1.5, ,25.2, ,48, ,13.3, ,0.9, ,154, ,27.1, 
226,Woodland,Sacramento Valley,8/9/2025,2300,221,0.04, ,0.00, ,0, ,1.5, ,23.0, ,53, ,13.0, ,1.4, ,164, ,26.7, 
226,Woodland,Sacramento Valley,8/9/2025,2400,221,0.03, ,0.00, ,0, ,1.5, ,21.5, ,58, ,12.8, ,1.7, ,136, ,26.2, 
226,Woodland,Sacramento Valley,8/10/2025,0100,222,0.05, ,0.00, ,0, ,1.4, ,20.2, ,59, ,11.9, ,2.6, ,121, ,25.8, 
226,Woodland,Sacramento Valley,8/10/2025,0200,222,0.03, ,0.00, ,0, ,1.3, ,18.6, ,62, ,11.1, ,2.0, ,133, ,25.3, 
226,Woodland,Sacramento Valley,8/10/2025,0300,222,0.02, ,0.00, ,0, ,1.3, ,17.9, ,65, ,11.2, ,1.1, ,120, ,24.9, 
226,Woodland,Sacramento Valley,8/10/2025,0400,222,0.01, ,0.00, ,0, ,1.3, ,17.1, ,69, ,11.4, ,0.8, ,142, ,24.5, 
226,Woodland,Sacramento Valley,8/10/2025,0500,222,0.01, ,0.00, ,0, ,1.4, ,16.6, ,73, ,11.7, ,0.8, ,334, ,24.2, 
226,Woodland,Sacramento Valley,8/10/2025,0600,222,0.02, ,0.00, ,18, ,1.4, ,16.5, ,75, ,12.0, ,1.0, ,8, ,23.8, 
226,Woodland,Sacramento Valley,8/10/2025,0700,222,0.08, ,0.00, ,112, ,1.6, ,19.2, ,74, ,14.4, ,0.8, ,99, ,23.6, 
226,Woodland,Sacramento Valley,8/10/2025,0800,222,0.16, ,0.00, ,234, ,1.8, ,22.2, ,67, ,15.7, ,1.3, ,49, ,23.3, 
226,Woodland,Sacramento Valley,8/10/2025,0900,222,0.25, ,0.00, ,353, ,1.8, ,24.7, ,58, ,15.9, ,1.0, ,140, ,23.4, 
226,Woodland,Sacramento Valley,8/10/2025,1000,222,0.34, ,0.00, ,459, ,1.8, ,27.3, ,50, ,16.0, ,1.2, ,157, ,23.7, 
226,Woodland,Sacramento Valley,8/10/2025,1100,222,0.43, ,0.00, ,528, ,1.8, ,30.4, ,41, ,15.6, ,1.6, ,106, ,24.3, 
226,Woodland,Sacramento Valley,8/10/2025,1200,222,0.51, ,0.00, ,599, ,1.7, ,32.9, ,34, ,15.2, ,1.5, ,89, ,25.2, 
226,Woodland,Sacramento Valley,8/10/2025,1300,222,0.55, ,0.00, ,627, ,1.7, ,34.8, ,31, ,15.0, ,1.7, ,152, ,26.1, 
226,Woodland,Sacramento Valley,8/10/2025,1400,222,0.55, ,0.00, ,610, ,1.6, ,36.5, ,26, ,14.0, ,1.6, ,150, ,26.9, 
226,Woodland,Sacramento Valley,8/10/2025,1500,222,0.54, ,0.00, ,552, ,1.5, ,37.6, ,23, ,13.0, ,2.1, ,163, ,27.7, 
226,Woodland,Sacramento Valley,8/10/2025,1600,222,0.46, ,0.00, ,447, ,1.6, ,38.1, ,24, ,13.8, ,2.4, ,166, ,28.3, 
226,Woodland,Sacramento Valley,8/10/2025,1700,222,0.35, ,0.00, ,315, ,1.6, ,37.6, ,25, ,14.3, ,2.5, ,172, ,28.6, 
226,Woodland,Sacramento Valley,8/10/2025,1800,222,0.24, ,0.00, ,179, ,1.6, ,36.3, ,27, ,14.1, ,2.4, ,175, ,28.6, 
226,Woodland,Sacramento Valley,8/10/2025,1900,222,0.10, ,0.00, ,54, ,1.7, ,33.8, ,33, ,15.0, ,1.7, ,177, ,28.4, 
226,Woodland,Sacramento Valley,8/10/2025,2000,222,0.06, ,0.00, ,1, ,1.7, ,30.0, ,41, ,15.4, ,1.3, ,179, ,28.1, 
226,Woodland,Sacramento Valley,8/10/2025,2100,222,0.04, ,0.00, ,0, ,1.7, ,26.9, ,48, ,15.0, ,0.7, ,168, ,27.6, 
226,Woodland,Sacramento Valley,8/10/2025,2200,222,0.03, ,0.00, ,0, ,1.6, ,23.7, ,55, ,14.2, ,1.0, ,164, ,27.2, 
226,Woodland,Sacramento Valley,8/10/2025,2300,222,0.02, ,0.00, ,0, ,1.7, ,22.0, ,63, ,14.7, ,0.8, ,148, ,26.7, 
226,Woodland,Sacramento Valley,8/10/2025,2400,222,0.03, ,0.00, ,0, ,1.6, ,21.9, ,61, ,14.0, ,1.6, ,143, ,26.3, 
226,Woodland,Sacramento Valley,8/11/2025,0100,223,0.04, ,0.00, ,0, ,1.4, ,20.2, ,59, ,12.0, ,2.1, ,136, ,25.8, 
226,Woodland,Sacramento Valley,8/11/2025,0200,223,0.04, ,0.00, ,0, ,1.3, ,18.9, ,61, ,11.3, ,2.4, ,124, ,25.4, 
226,Woodland,Sacramento Valley,8/11/2025,0300,223,0.04, ,0.00, ,0, ,1.3, ,17.9, ,64, ,11.0, ,2.6, ,117, ,24.9, 
226,Woodland,Sacramento Valley,8/11/2025,0400,223,0.02, ,0.00, ,0, ,1.3, ,17.1, ,67, ,10.9, ,1.9, ,121, ,24.5, 
226,Woodland,Sacramento Valley,8/11/2025,0500,223,0.01, ,0.00, ,0, ,1.3, ,16.4, ,71, ,11.0, ,0.8, ,70, ,24.2, 
226,Woodland,Sacramento Valley,8/11/2025,0600,223,0.02, ,0.00, ,17, ,1.3, ,16.3, ,73, ,11.4, ,0.9, ,84, ,23.8, 
226,Woodland,Sacramento Valley,8/11/2025,0700,223,0.07, ,0.00, ,100, ,1.5, ,17.5, ,74, ,12.8, ,0.8, ,121, ,23.5, 
226,Woodland,Sacramento Valley,8/11/2025,0800,223,0.13, ,0.00, ,211, ,1.7, ,20.1, ,71, ,14.8, ,0.9, ,44, ,23.3, 
226,Woodland,Sacramento Valley,8/11/2025,0900,223,0.22, ,0.00, ,333, ,1.8, ,22.6, ,64, ,15.5, ,1.1, ,71, ,23.4, 
226,Woodland,Sacramento Valley,8/11/2025,1000,223,0.32, ,0.00, ,450, ,1.8, ,24.6, ,57, ,15.5, ,1.3, ,110, ,23.6, 
226,Woodland,Sacramento Valley,8/11/2025,1100,223,0.41, ,0.00, ,539, ,1.8, ,27.3, ,50, ,16.0, ,1.5, ,154, ,24.2, 
226,Woodland,Sacramento Valley,8/11/2025,1200,223,0.39, ,0.00, ,486, ,1.8, ,30.2, ,42, ,16.0, ,1.6, ,137, ,24.9, 
226,Woodland,Sacramento Valley,8/11/2025,1300,223,0.53, ,0.00, ,627, ,1.8, ,32.9, ,36, ,15.7, ,1.6, ,148, ,25.8, 
226,Woodland,Sacramento Valley,8/11/2025,1400,223,0.55, ,0.00, ,611, ,1.8, ,35.0, ,32, ,15.9, ,2.0, ,161, ,26.7, 
226,Woodland,Sacramento Valley,8/11/2025,1500,223,0.54, ,0.00, ,543, ,1.8, ,35.8, ,31, ,16.0, ,3.1, ,164, ,27.5, 
226,Woodland,Sacramento Valley,8/11/2025,1600,223,0.47, ,0.00, ,440, ,1.7, ,35.7, ,30, ,15.2, ,3.3, ,156, ,28.2, 
226,Woodland,Sacramento Valley,8/11/2025,1700,223,0.35, ,0.00, ,309, ,1.8, ,35.6, ,31, ,15.9, ,3.0, ,156, ,28.4, 
226,Woodland,Sacramento Valley,8/11/2025,1800,223,0.24, ,0.00, ,170, ,1.8, ,34.1, ,34, ,16.0, ,2.9, ,151, ,28.3, 
226,Woodland,Sacramento Valley,8/11/2025,1900,223,0.13, ,0.00, ,49, ,1.7, ,30.8, ,38, ,15.0, ,3.1, ,139, ,28.1, 
226,Woodland,Sacramento Valley,8/11/2025,2000,223,0.09, ,0.00, ,1, ,1.6, ,27.1, ,44, ,13.6, ,2.8, ,129, ,27.5, 
226,Woodland,Sacramento Valley,8/11/2025,2100,223,0.07, ,0.00, ,0, ,1.4, ,23.9, ,48, ,12.3, ,2.5, ,134, ,26.9, 
226,Woodland,Sacramento Valley,8/11/2025,2200,223,0.06, ,0.00, ,0, ,1.4, ,21.8, ,52, ,11.5, ,2.8, ,130, ,26.4, 
226,Woodland,Sacramento Valley,8/11/2025,2300,223,0.05, ,0.00, ,0, ,1.3, ,19.7, ,57, ,10.9, ,3.1, ,121, ,25.7, 
226,Woodland,Sacramento Valley,8/11/2025,2400,223,0.05, ,0.00, ,0, ,1.3, ,17.9, ,62, ,10.5, ,3.3, ,118, ,25.1, 
226,Woodland,Sacramento Valley,8/12/2025,0100,224,0.03, ,0.00, ,0, ,1.3, ,17.1, ,66, ,10.7, ,2.2, ,122, ,24.6, 
226,Woodland,Sacramento Valley,8/12/2025,0200,224,0.01, ,0.00, ,0, ,1.3, ,16.8, ,70, ,11.4, ,1.5, ,110, ,24.3, 
226,Woodland,Sacramento Valley,8/12/2025,0300,224,0.01, ,0.00, ,0, ,1.3, ,16.2, ,73, ,11.3, ,0.8, ,79, ,24.0, 
226,Woodland,Sacramento Valley,8/12/2025,0400,224,0.01, ,0.00, ,0, ,1.3, ,15.8, ,74, ,11.2, ,1.3, ,65, ,23.7, 
226,Woodland,Sacramento Valley,8/12/2025,0500,224,0.00, ,0.00, ,0, ,1.3, ,15.2, ,76, ,11.0, ,0.7, ,126, ,23.4, 
226,Woodland,Sacramento Valley,8/12/2025,0600,224,0.01, ,0.00, ,19, ,1.3, ,15.0, ,78, ,11.2, ,0.7, ,282, ,23.1, 
226,Woodland,Sacramento Valley,8/12/2025,0700,224,0.08, ,0.00, ,109, ,1.5, ,16.6, ,79, ,13.0, ,1.3, ,353, ,22.9, 
226,Woodland,Sacramento Valley,8/12/2025,0800,224,0.14, ,0.00, ,231, ,1.7, ,18.8, ,77, ,14.6, ,1.2, ,21, ,22.7, 
226,Woodland,Sacramento Valley,8/12/2025,0900,224,0.23, ,0.00, ,359, ,1.8, ,21.0, ,71, ,15.6, ,1.1, ,11, ,22.8, 
226,Woodland,Sacramento Valley,8/12/2025,1000,224,0.32, ,0.00, ,467, ,1.8, ,23.1, ,63, ,15.6, ,1.2, ,99, ,23.1, 
226,Woodland,Sacramento Valley,8/12/2025,1100,224,0.41, ,0.00, ,554, ,1.8, ,25.5, ,55, ,15.8, ,1.4, ,211, ,23.6, 
226,Woodland,Sacramento Valley,8/12/2025,1200,224,0.48, ,0.00, ,614, ,1.8, ,28.3, ,48, ,16.1, ,1.5, ,146, ,24.4, 
226,Woodland,Sacramento Valley,8/12/2025,1300,224,0.52, ,0.00, ,640, ,1.8, ,30.8, ,41, ,15.9, ,1.5, ,156, ,25.3, 
226,Woodland,Sacramento Valley,8/12/2025,1400,224,0.54, ,0.00, ,610, ,1.8, ,33.0, ,36, ,16.0, ,2.1, ,142, ,26.2, 
226,Woodland,Sacramento Valley,8/12/2025,1500,224,0.52, ,0.00, ,553, ,1.8, ,34.2, ,34, ,16.1, ,2.6, ,164, ,27.1, 
226,Woodland,Sacramento Valley,8/12/2025,1600,224,0.47, ,0.00, ,450, ,1.8, ,34.7, ,33, ,15.9, ,3.3, ,151, ,27.8, 
226,Woodland,Sacramento Valley,8/12/2025,1700,224,0.38, ,0.00, ,313, ,1.7, ,34.0, ,32, ,15.0, ,3.9, ,138, ,28.2, 
226,Woodland,Sacramento Valley,8/12/2025,1800,224,0.23, ,0.00, ,156, ,1.7, ,32.7, ,35, ,15.2, ,3.1, ,147, ,27.9, 
226,Woodland,Sacramento Valley,8/12/2025,1900,224,0.13, ,0.00, ,47, ,1.7, ,29.6, ,41, ,14.8, ,3.3, ,130, ,27.5, 
226,Woodland,Sacramento Valley,8/12/2025,2000,224,0.08, ,0.00, ,1, ,1.6, ,26.0, ,47, ,13.7, ,2.8, ,143, ,27.0, 
226,Woodland,Sacramento Valley,8/12/2025,2100,224,0.07, ,0.00, ,0, ,1.4, ,22.8, ,51, ,12.2, ,2.7, ,122, ,26.4, 
226,Woodland,Sacramento Valley,8/12/2025,2200,224,0.05, ,0.00, ,0, ,1.4, ,20.6, ,57, ,11.6, ,2.7, ,131, ,25.8, 
226,Woodland,Sacramento Valley,8/12/2025,2300,224,0.05, ,0.00, ,0, ,1.3, ,19.0, ,61, ,11.2, ,3.1, ,119, ,25.2, 
226,Woodland,Sacramento Valley,8/12/2025,2400,224,0.04, ,0.00, ,0, ,1.3, ,17.7, ,65, ,11.2, ,2.9, ,116, ,24.6, 
226,Woodland,Sacramento Valley,8/13/2025,0100,225,0.02, ,0.00, ,0, ,1.4, ,17.0, ,71, ,11.7, ,2.6, ,112, ,24.1, 
226,Woodland,Sacramento Valley,8/13/2025,0200,225,0.01, ,0.00, ,0, ,1.4, ,16.4, ,75, ,11.9, ,1.3, ,104, ,23.8, 
226,Woodland,Sacramento Valley,8/13/2025,0300,225,0.00, ,0.00, ,0, ,1.4, ,15.9, ,77, ,12.0, ,0.7, ,79, ,23.5, 
226,Woodland,Sacramento Valley,8/13/2025,0400,225,0.00, ,0.00, ,0, ,1.4, ,15.6, ,79, ,12.0, ,0.8, ,127, ,23.3, 
226,Woodland,Sacramento Valley,8/13/2025,0500,225,0.00, ,0.00, ,0, ,1.4, ,15.0, ,81, ,11.8, ,0.6, ,139, ,23.0, 
226,Woodland,Sacramento Valley,8/13/2025,0600,225,0.01, ,0.00, ,21, ,1.4, ,14.9, ,82, ,11.9, ,0.6, ,246, ,22.8, 
226,Woodland,Sacramento Valley,8/13/2025,0700,225,0.07, ,0.00, ,117, ,1.5, ,16.0, ,83, ,13.2, ,1.1, ,301, ,22.6, 
226,Woodland,Sacramento Valley,8/13/2025,0800,225,0.14, ,0.00, ,235, ,1.7, ,17.8, ,83, ,14.9, ,1.3, ,318, ,22.4, 
226,Woodland,Sacramento Valley,8/13/2025,0900,225,0.24, ,0.00, ,387, ,1.9, ,20.3, ,80, ,16.7, ,1.2, ,2, ,22.5, 
226,Woodland,Sacramento Valley,8/13/2025,1000,225,0.31, ,0.00, ,471, ,2.0, ,22.3, ,73, ,17.2, ,1.2, ,201, ,22.8, 
226,Woodland,Sacramento Valley,8/13/2025,1100,225,0.39, ,0.00, ,552, ,2.0, ,24.7, ,64, ,17.3, ,1.5, ,173, ,23.4, 
226,Woodland,Sacramento Valley,8/13/2025,1200,225,0.45, ,0.00, ,593, ,2.0, ,27.2, ,54, ,17.1, ,1.5, ,173, ,24.2, 
226,Woodland,Sacramento Valley,8/13/2025,1300,225,0.49, ,0.00, ,614, ,1.9, ,29.0, ,48, ,16.9, ,1.7, ,173, ,25.0, 
226,Woodland,Sacramento Valley,8/13/2025,1400,225,0.54, ,0.00, ,628, ,1.9, ,30.4, ,44, ,16.7, ,2.7, ,153, ,25.9, 
226,Woodland,Sacramento Valley,8/13/2025,1500,225,0.51, ,0.00, ,560, ,1.8, ,31.2, ,41, ,16.2, ,3.1, ,150, ,26.8, 
226,Woodland,Sacramento Valley,8/13/2025,1600,225,0.46, ,0.00, ,453, ,1.8, ,31.8, ,38, ,15.7, ,3.9, ,142, ,27.4, 
226,Woodland,Sacramento Valley,8/13/2025,1700,225,0.35, ,0.00, ,312, ,1.7, ,31.5, ,37, ,15.2, ,3.9, ,150, ,27.5, 
226,Woodland,Sacramento Valley,8/13/2025,1800,225,0.24, ,0.00, ,173, ,1.7, ,30.1, ,40, ,14.9, ,3.6, ,154, ,27.3, 
226,Woodland,Sacramento Valley,8/13/2025,1900,225,0.11, ,0.00, ,53, ,1.6, ,27.4, ,44, ,14.1, ,3.1, ,155, ,26.9, 
226,Woodland,Sacramento Valley,8/13/2025,2000,225,0.07, ,0.00, ,1, ,1.5, ,24.1, ,50, ,13.1, ,2.8, ,147, ,26.4, 
226,Woodland,Sacramento Valley,8/13/2025,2100,225,0.05, ,0.00, ,0, ,1.5, ,21.6, ,56, ,12.5, ,2.9, ,143, ,25.8, 
226,Woodland,Sacramento Valley,8/13/2025,2200,225,0.04, ,0.00, ,0, ,1.4, ,19.6, ,62, ,12.2, ,2.7, ,126, ,25.2, 
226,Woodland,Sacramento Valley,8/13/2025,2300,225,0.03, ,0.00, ,0, ,1.4, ,18.3, ,67, ,12.1, ,2.8, ,114, ,24.6, 
226,Woodland,Sacramento Valley,8/13/2025,2400,225,0.02, ,0.00, ,0, ,1.4, ,17.2, ,72, ,12.1, ,2.1, ,108, ,24.1, 
