Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
235,Verona,Sacramento Valley,7/12/2025,1600,193,0.59, ,0.00, ,682, ,2.2, ,33.9, ,42, ,19.0, ,2.3, ,177, ,25.5, 
235,Verona,Sacramento Valley,7/12/2025,1700,193,0.46, ,0.00, ,508, ,2.2, ,33.8, ,41, ,18.7, ,2.4, ,171, ,25.6, 
235,Verona,Sacramento Valley,7/12/2025,1800,193,0.31, ,0.00, ,314, ,2.0, ,32.0, ,43, ,17.9, ,2.8, ,163, ,25.8, 
235,Verona,Sacramento Valley,7/12/2025,1900,193,0.16, ,0.00, ,128, ,2.0, ,28.9, ,51, ,17.8, ,2.2, ,154, ,25.9, 
235,Verona,Sacramento Valley,7/12/2025,2000,193,0.06, ,0.00, ,13, ,1.9, ,25.6, ,56, ,16.3, ,2.5, ,142, ,25.9, 
235,Verona,Sacramento Valley,7/12/2025,2100,193,0.05, ,0.00, ,0, ,1.7, ,24.2, ,55, ,14.6, ,3.0, ,152, ,25.8, 
235,Verona,Sacramento Valley,7/12/2025,2200,193,0.04, ,0.00, ,0, ,1.6, ,21.5, ,61, ,13.7, ,2.9, ,150, ,25.7, 
235,Verona,Sacramento Valley,7/12/2025,2300,193,0.03, ,0.00, ,0, ,1.5, ,20.0, ,66, ,13.5, ,3.5, ,141, ,25.5, 
235,Verona,Sacramento Valley,7/12/2025,2400,193,0.02, ,0.00, ,0, ,1.6, ,19.3, ,69, ,13.5, ,3.1, ,140, ,25.3, 
235,Verona,Sacramento Valley,7/13/2025,0100,194,0.03, ,0.00, ,0, ,1.5, ,19.1, ,67, ,12.9, ,3.3, ,143, ,25.1, 
235,Verona,Sacramento Valley,7/13/2025,0200,194,0.02, ,0.00, ,0, ,1.4, ,18.2, ,69, ,12.4, ,2.7, ,138, ,24.9, 
235,Verona,Sacramento Valley,7/13/2025,0300,194,0.02, ,0.00, ,0, ,1.4, ,17.5, ,70, ,11.9, ,3.0, ,146, ,24.7, 
235,Verona,Sacramento Valley,7/13/2025,0400,194,0.00, ,0.00, ,0, ,1.5, ,16.2, ,79, ,12.6, ,1.4, ,124, ,24.5, 
235,Verona,Sacramento Valley,7/13/2025,0500,194,0.00, ,0.00, ,1, ,1.5, ,15.1, ,87, ,13.0, ,0.7, ,112, ,24.3, 
235,Verona,Sacramento Valley,7/13/2025,0600,194,0.02, ,0.00, ,59, ,1.5, ,15.8, ,84, ,13.0, ,1.7, ,138, ,24.1, 
235,Verona,Sacramento Valley,7/13/2025,0700,194,0.14, ,0.00, ,216, ,1.5, ,17.4, ,75, ,12.9, ,1.9, ,142, ,24.0, 
235,Verona,Sacramento Valley,7/13/2025,0800,194,0.26, ,0.00, ,409, ,1.6, ,19.0, ,70, ,13.5, ,1.7, ,146, ,23.8, 
235,Verona,Sacramento Valley,7/13/2025,0900,194,0.40, ,0.00, ,595, ,1.6, ,20.8, ,66, ,14.2, ,1.6, ,151, ,23.8, 
235,Verona,Sacramento Valley,7/13/2025,1000,194,0.53, ,0.00, ,749, ,1.7, ,23.0, ,62, ,15.3, ,1.8, ,159, ,23.8, 
235,Verona,Sacramento Valley,7/13/2025,1100,194,0.64, ,0.00, ,863, ,1.8, ,25.4, ,57, ,16.2, ,1.8, ,162, ,23.9, 
235,Verona,Sacramento Valley,7/13/2025,1200,194,0.72, ,0.00, ,927, ,2.0, ,27.8, ,53, ,17.3, ,1.8, ,157, ,24.1, 
235,Verona,Sacramento Valley,7/13/2025,1300,194,0.75, ,0.00, ,940, ,2.1, ,29.9, ,49, ,18.0, ,1.7, ,156, ,24.3, 
235,Verona,Sacramento Valley,7/13/2025,1400,194,0.74, ,0.00, ,903, ,2.2, ,31.4, ,48, ,19.1, ,1.8, ,158, ,24.6, 
235,Verona,Sacramento Valley,7/13/2025,1500,194,0.68, ,0.00, ,817, ,2.2, ,32.6, ,45, ,19.1, ,2.1, ,173, ,24.8, 
235,Verona,Sacramento Valley,7/13/2025,1600,194,0.60, ,0.00, ,686, ,2.1, ,33.1, ,42, ,18.4, ,2.7, ,183, ,25.1, 
235,Verona,Sacramento Valley,7/13/2025,1700,194,0.48, ,0.00, ,518, ,2.1, ,32.6, ,42, ,18.1, ,3.1, ,178, ,25.3, 
235,Verona,Sacramento Valley,7/13/2025,1800,194,0.32, ,0.00, ,327, ,2.0, ,31.2, ,44, ,17.5, ,2.8, ,165, ,25.4, 
235,Verona,Sacramento Valley,7/13/2025,1900,194,0.17, ,0.00, ,138, ,1.9, ,28.8, ,48, ,16.5, ,2.3, ,158, ,25.5, 
235,Verona,Sacramento Valley,7/13/2025,2000,194,0.07, ,0.00, ,15, ,1.7, ,25.4, ,52, ,14.8, ,2.7, ,152, ,25.5, 
235,Verona,Sacramento Valley,7/13/2025,2100,194,0.05, ,0.00, ,0, ,1.5, ,23.2, ,52, ,12.9, ,2.8, ,147, ,25.5, 
235,Verona,Sacramento Valley,7/13/2025,2200,194,0.05, ,0.00, ,0, ,1.4, ,21.4, ,56, ,12.3, ,3.1, ,149, ,25.3, 
235,Verona,Sacramento Valley,7/13/2025,2300,194,0.04, ,0.00, ,0, ,1.4, ,20.1, ,61, ,12.4, ,3.4, ,145, ,25.2, 
235,Verona,Sacramento Valley,7/13/2025,2400,194,0.05, ,0.00, ,0, ,1.3, ,19.5, ,59, ,11.2, ,3.7, ,149, ,25.0, 
235,Verona,Sacramento Valley,7/14/2025,0100,195,0.03, ,0.00, ,0, ,1.3, ,18.5, ,62, ,10.9, ,2.9, ,148, ,24.8, 
235,Verona,Sacramento Valley,7/14/2025,0200,195,0.00, ,0.00, ,0, ,1.3, ,16.6, ,71, ,11.3, ,1.5, ,130, ,24.6, 
235,Verona,Sacramento Valley,7/14/2025,0300,195,0.00, ,0.00, ,0, ,1.4, ,14.8, ,82, ,11.8, ,1.1, ,168, ,24.4, 
235,Verona,Sacramento Valley,7/14/2025,0400,195,0.00, ,0.00, ,0, ,1.3, ,15.3, ,75, ,10.9, ,1.4, ,180, ,24.2, 
235,Verona,Sacramento Valley,7/14/2025,0500,195,0.00, ,0.00, ,1, ,1.3, ,12.8, ,88, ,10.8, ,0.8, ,288, ,24.0, 
235,Verona,Sacramento Valley,7/14/2025,0600,195,0.01, ,0.00, ,59, ,1.4, ,13.8, ,90, ,12.1, ,0.6, ,199, ,23.8, 
235,Verona,Sacramento Valley,7/14/2025,0700,195,0.14, ,0.00, ,227, ,1.5, ,18.2, ,72, ,13.1, ,0.7, ,136, ,23.6, 
235,Verona,Sacramento Valley,7/14/2025,0800,195,0.27, ,0.00, ,424, ,1.6, ,19.7, ,68, ,13.7, ,1.2, ,102, ,23.5, 
235,Verona,Sacramento Valley,7/14/2025,0900,195,0.41, ,0.00, ,610, ,1.6, ,21.4, ,63, ,14.1, ,1.7, ,163, ,23.5, 
235,Verona,Sacramento Valley,7/14/2025,1000,195,0.54, ,0.00, ,767, ,1.7, ,24.1, ,57, ,15.1, ,1.3, ,127, ,23.5, 
235,Verona,Sacramento Valley,7/14/2025,1100,195,0.65, ,0.00, ,876, ,1.8, ,26.6, ,53, ,16.2, ,1.2, ,188, ,23.6, 
235,Verona,Sacramento Valley,7/14/2025,1200,195,0.71, ,0.00, ,947, ,2.0, ,28.8, ,51, ,17.7, ,1.3, ,235, ,23.9, 
235,Verona,Sacramento Valley,7/14/2025,1300,195,0.75, ,0.00, ,963, ,2.1, ,31.0, ,48, ,18.5, ,1.4, ,228, ,24.1, 
235,Verona,Sacramento Valley,7/14/2025,1400,195,0.75, ,0.00, ,927, ,2.0, ,32.7, ,40, ,17.3, ,1.6, ,194, ,24.4, 
235,Verona,Sacramento Valley,7/14/2025,1500,195,0.70, ,0.00, ,835, ,2.0, ,33.8, ,38, ,17.6, ,2.1, ,174, ,24.7, 
235,Verona,Sacramento Valley,7/14/2025,1600,195,0.58, ,0.00, ,698, ,2.0, ,34.2, ,37, ,17.4, ,2.2, ,176, ,24.9, 
235,Verona,Sacramento Valley,7/14/2025,1700,195,0.46, ,0.00, ,518, ,2.0, ,33.8, ,38, ,17.5, ,2.2, ,162, ,25.1, 
235,Verona,Sacramento Valley,7/14/2025,1800,195,0.31, ,0.00, ,330, ,2.0, ,32.5, ,42, ,17.9, ,2.3, ,157, ,25.3, 
235,Verona,Sacramento Valley,7/14/2025,1900,195,0.19, ,0.00, ,137, ,1.8, ,30.0, ,43, ,16.0, ,2.8, ,170, ,25.4, 
235,Verona,Sacramento Valley,7/14/2025,2000,195,0.07, ,0.00, ,12, ,1.6, ,25.9, ,47, ,13.7, ,2.5, ,159, ,25.4, 
235,Verona,Sacramento Valley,7/14/2025,2100,195,0.05, ,0.00, ,0, ,1.5, ,22.7, ,53, ,12.6, ,3.0, ,154, ,25.4, 
235,Verona,Sacramento Valley,7/14/2025,2200,195,0.04, ,0.00, ,0, ,1.5, ,20.4, ,61, ,12.7, ,3.6, ,139, ,25.3, 
235,Verona,Sacramento Valley,7/14/2025,2300,195,0.05, ,0.00, ,0, ,1.4, ,19.5, ,61, ,11.8, ,4.1, ,143, ,25.1, 
235,Verona,Sacramento Valley,7/14/2025,2400,195,0.03, ,0.00, ,0, ,1.4, ,18.3, ,67, ,12.2, ,3.6, ,148, ,24.9, 
235,Verona,Sacramento Valley,7/15/2025,0100,196,0.01, ,0.00, ,0, ,1.5, ,17.3, ,75, ,12.8, ,3.3, ,141, ,24.6, 
235,Verona,Sacramento Valley,7/15/2025,0200,196,0.00, ,0.00, ,0, ,1.5, ,16.4, ,81, ,13.0, ,2.9, ,144, ,24.4, 
235,Verona,Sacramento Valley,7/15/2025,0300,196,0.00, ,0.00, ,0, ,1.5, ,15.6, ,83, ,12.7, ,2.7, ,144, ,24.2, 
235,Verona,Sacramento Valley,7/15/2025,0400,196,0.00, ,0.00, ,0, ,1.5, ,14.8, ,87, ,12.6, ,2.3, ,138, ,24.0, 
235,Verona,Sacramento Valley,7/15/2025,0500,196,0.00, ,0.00, ,1, ,1.4, ,14.2, ,88, ,12.2, ,2.1, ,139, ,23.8, 
235,Verona,Sacramento Valley,7/15/2025,0600,196,0.02, ,0.00, ,69, ,1.4, ,14.5, ,87, ,12.3, ,2.0, ,138, ,23.6, 
235,Verona,Sacramento Valley,7/15/2025,0700,196,0.14, ,0.00, ,226, ,1.4, ,15.8, ,80, ,12.4, ,2.8, ,146, ,23.5, 
235,Verona,Sacramento Valley,7/15/2025,0800,196,0.27, ,0.00, ,418, ,1.5, ,17.4, ,75, ,12.8, ,3.0, ,143, ,23.3, 
235,Verona,Sacramento Valley,7/15/2025,0900,196,0.40, ,0.00, ,600, ,1.6, ,19.2, ,70, ,13.7, ,3.0, ,145, ,23.3, 
235,Verona,Sacramento Valley,7/15/2025,1000,196,0.54, ,0.00, ,754, ,1.7, ,21.7, ,65, ,14.8, ,3.0, ,143, ,23.2, 
235,Verona,Sacramento Valley,7/15/2025,1100,196,0.65, ,0.00, ,871, ,1.8, ,24.1, ,60, ,15.8, ,2.9, ,157, ,23.3, 
235,Verona,Sacramento Valley,7/15/2025,1200,196,0.71, ,0.00, ,940, ,1.9, ,25.9, ,57, ,16.6, ,3.1, ,148, ,23.5, 
235,Verona,Sacramento Valley,7/15/2025,1300,196,0.75, ,0.00, ,958, ,2.0, ,26.9, ,55, ,17.1, ,3.5, ,130, ,23.7, 
235,Verona,Sacramento Valley,7/15/2025,1400,196,0.73, ,0.00, ,917, ,2.0, ,28.5, ,51, ,17.5, ,3.2, ,145, ,24.0, 
235,Verona,Sacramento Valley,7/15/2025,1500,196,0.69, ,0.00, ,826, ,1.8, ,29.7, ,44, ,16.3, ,3.5, ,167, ,24.2, 
235,Verona,Sacramento Valley,7/15/2025,1600,196,0.59, ,0.00, ,695, ,1.8, ,29.4, ,45, ,16.1, ,3.6, ,161, ,24.4, 
235,Verona,Sacramento Valley,7/15/2025,1700,196,0.46, ,0.00, ,524, ,1.8, ,28.6, ,46, ,15.8, ,3.6, ,159, ,24.5, 
235,Verona,Sacramento Valley,7/15/2025,1800,196,0.30, ,0.00, ,328, ,1.8, ,27.5, ,48, ,15.5, ,3.2, ,162, ,24.6, 
235,Verona,Sacramento Valley,7/15/2025,1900,196,0.17, ,0.00, ,137, ,1.6, ,25.5, ,50, ,14.3, ,2.9, ,162, ,24.7, 
235,Verona,Sacramento Valley,7/15/2025,2000,196,0.05, ,0.00, ,10, ,1.5, ,22.3, ,56, ,13.0, ,2.9, ,155, ,24.6, 
235,Verona,Sacramento Valley,7/15/2025,2100,196,0.03, ,0.00, ,0, ,1.4, ,19.4, ,63, ,12.2, ,2.9, ,159, ,24.6, 
235,Verona,Sacramento Valley,7/15/2025,2200,196,0.02, ,0.00, ,0, ,1.4, ,17.3, ,69, ,11.6, ,3.1, ,146, ,24.5, 
235,Verona,Sacramento Valley,7/15/2025,2300,196,0.02, ,0.00, ,0, ,1.3, ,16.8, ,70, ,11.3, ,3.5, ,146, ,24.3, 
235,Verona,Sacramento Valley,7/15/2025,2400,196,0.01, ,0.00, ,0, ,1.3, ,16.5, ,72, ,11.3, ,3.3, ,147, ,24.1, 
235,Verona,Sacramento Valley,7/16/2025,0100,197,0.01, ,0.00, ,0, ,1.3, ,15.8, ,75, ,11.4, ,3.0, ,150, ,23.9, 
235,Verona,Sacramento Valley,7/16/2025,0200,197,0.00, ,0.00, ,0, ,1.3, ,15.0, ,79, ,11.4, ,3.2, ,144, ,23.7, 
235,Verona,Sacramento Valley,7/16/2025,0300,197,0.00, ,0.00, ,0, ,1.4, ,14.3, ,83, ,11.5, ,2.9, ,142, ,23.5, 
235,Verona,Sacramento Valley,7/16/2025,0400,197,0.00, ,0.00, ,0, ,1.4, ,13.9, ,85, ,11.5, ,3.1, ,144, ,23.3, 
235,Verona,Sacramento Valley,7/16/2025,0500,197,0.00, ,0.00, ,2, ,1.4, ,13.6, ,87, ,11.5, ,2.5, ,141, ,23.1, 
235,Verona,Sacramento Valley,7/16/2025,0600,197,0.02, ,0.00, ,64, ,1.4, ,13.8, ,87, ,11.7, ,2.4, ,140, ,22.9, 
235,Verona,Sacramento Valley,7/16/2025,0700,197,0.14, ,0.00, ,225, ,1.4, ,15.5, ,81, ,12.2, ,2.4, ,151, ,22.8, 
235,Verona,Sacramento Valley,7/16/2025,0800,197,0.26, ,0.00, ,418, ,1.5, ,17.4, ,75, ,13.0, ,2.3, ,154, ,22.7, 
235,Verona,Sacramento Valley,7/16/2025,0900,197,0.41, ,0.00, ,602, ,1.6, ,19.9, ,69, ,14.1, ,2.7, ,166, ,22.6, 
235,Verona,Sacramento Valley,7/16/2025,1000,197,0.55, ,0.00, ,758, ,1.7, ,22.0, ,63, ,14.6, ,3.2, ,161, ,22.6, 
235,Verona,Sacramento Valley,7/16/2025,1100,197,0.64, ,0.00, ,876, ,1.7, ,23.5, ,59, ,15.0, ,3.2, ,167, ,22.8, 
235,Verona,Sacramento Valley,7/16/2025,1200,197,0.71, ,0.00, ,946, ,1.8, ,25.1, ,55, ,15.4, ,3.2, ,171, ,23.0, 
235,Verona,Sacramento Valley,7/16/2025,1300,197,0.75, ,0.00, ,959, ,1.7, ,26.0, ,50, ,14.8, ,3.7, ,177, ,23.2, 
235,Verona,Sacramento Valley,7/16/2025,1400,197,0.74, ,0.00, ,915, ,1.6, ,26.9, ,46, ,14.3, ,3.8, ,172, ,23.4, 
235,Verona,Sacramento Valley,7/16/2025,1500,197,0.69, ,0.00, ,820, ,1.6, ,27.5, ,44, ,14.1, ,4.0, ,174, ,23.6, 
235,Verona,Sacramento Valley,7/16/2025,1600,197,0.59, ,0.00, ,683, ,1.7, ,27.6, ,45, ,14.6, ,3.9, ,176, ,23.8, 
235,Verona,Sacramento Valley,7/16/2025,1700,197,0.44, ,0.00, ,509, ,1.7, ,27.1, ,48, ,15.0, ,3.7, ,166, ,23.9, 
235,Verona,Sacramento Valley,7/16/2025,1800,197,0.30, ,0.00, ,315, ,1.7, ,26.1, ,49, ,14.6, ,3.7, ,165, ,24.0, 
235,Verona,Sacramento Valley,7/16/2025,1900,197,0.17, ,0.00, ,127, ,1.6, ,24.2, ,52, ,13.7, ,3.6, ,161, ,24.0, 
235,Verona,Sacramento Valley,7/16/2025,2000,197,0.06, ,0.00, ,12, ,1.5, ,21.2, ,59, ,12.8, ,3.6, ,156, ,24.0, 
235,Verona,Sacramento Valley,7/16/2025,2100,197,0.03, ,0.00, ,0, ,1.4, ,18.4, ,67, ,12.2, ,3.3, ,158, ,23.9, 
235,Verona,Sacramento Valley,7/16/2025,2200,197,0.01, ,0.00, ,0, ,1.4, ,16.6, ,74, ,12.0, ,3.0, ,154, ,23.8, 
235,Verona,Sacramento Valley,7/16/2025,2300,197,0.01, ,0.00, ,0, ,1.4, ,15.4, ,78, ,11.7, ,3.4, ,142, ,23.7, 
235,Verona,Sacramento Valley,7/16/2025,2400,197,0.01, ,0.00, ,0, ,1.4, ,15.0, ,79, ,11.5, ,3.6, ,144, ,23.5, 
235,Verona,Sacramento Valley,7/17/2025,0100,198,0.00, ,0.00, ,0, ,1.3, ,14.6, ,80, ,11.2, ,3.7, ,154, ,23.3, 
235,Verona,Sacramento Valley,7/17/2025,0200,198,0.00, ,0.00, ,0, ,1.3, ,13.9, ,84, ,11.2, ,3.2, ,140, ,23.1, 
235,Verona,Sacramento Valley,7/17/2025,0300,198,0.00, ,0.00, ,1, ,1.3, ,13.4, ,87, ,11.3, ,2.7, ,142, ,22.9, 
235,Verona,Sacramento Valley,7/17/2025,0400,198,0.00, ,0.00, ,1, ,1.3, ,12.9, ,91, ,11.4, ,2.3, ,137, ,22.7, 
235,Verona,Sacramento Valley,7/17/2025,0500,198,0.00, ,0.00, ,2, ,1.3, ,12.7, ,91, ,11.3, ,2.3, ,134, ,22.6, 
235,Verona,Sacramento Valley,7/17/2025,0600,198,0.01, ,0.00, ,65, ,1.4, ,13.0, ,91, ,11.5, ,1.9, ,142, ,22.4, 
235,Verona,Sacramento Valley,7/17/2025,0700,198,0.13, ,0.00, ,224, ,1.4, ,14.6, ,85, ,12.1, ,2.3, ,136, ,22.3, 
235,Verona,Sacramento Valley,7/17/2025,0800,198,0.25, ,0.00, ,417, ,1.5, ,16.4, ,79, ,12.7, ,2.3, ,153, ,22.2, 
235,Verona,Sacramento Valley,7/17/2025,0900,198,0.38, ,0.00, ,598, ,1.5, ,18.4, ,72, ,13.3, ,2.1, ,160, ,22.1, 
235,Verona,Sacramento Valley,7/17/2025,1000,198,0.51, ,0.00, ,756, ,1.7, ,20.7, ,68, ,14.6, ,1.7, ,187, ,22.2, 
235,Verona,Sacramento Valley,7/17/2025,1100,198,0.61, ,0.00, ,869, ,1.8, ,22.8, ,63, ,15.4, ,1.7, ,175, ,22.3, 
235,Verona,Sacramento Valley,7/17/2025,1200,198,0.66, ,0.00, ,934, ,1.9, ,24.9, ,59, ,16.4, ,1.5, ,193, ,22.5, 
235,Verona,Sacramento Valley,7/17/2025,1300,198,0.70, ,0.00, ,949, ,1.9, ,26.7, ,54, ,16.6, ,1.8, ,172, ,22.8, 
235,Verona,Sacramento Valley,7/17/2025,1400,198,0.70, ,0.00, ,910, ,1.8, ,28.5, ,47, ,16.2, ,1.8, ,179, ,23.1, 
235,Verona,Sacramento Valley,7/17/2025,1500,198,0.64, ,0.00, ,820, ,1.8, ,29.7, ,44, ,16.2, ,1.8, ,189, ,23.4, 
235,Verona,Sacramento Valley,7/17/2025,1600,198,0.56, ,0.00, ,689, ,1.7, ,30.0, ,40, ,15.1, ,2.1, ,170, ,23.6, 
235,Verona,Sacramento Valley,7/17/2025,1700,198,0.45, ,0.00, ,520, ,1.3, ,29.7, ,31, ,11.0, ,2.6, ,171, ,23.8, 
235,Verona,Sacramento Valley,7/17/2025,1800,198,0.31, ,0.00, ,325, ,1.1, ,28.7, ,28, ,8.4, ,2.4, ,164, ,24.0, 
235,Verona,Sacramento Valley,7/17/2025,1900,198,0.11, ,0.00, ,133, ,1.4, ,26.3, ,40, ,11.4, ,2.0, ,145, ,24.0, 
235,Verona,Sacramento Valley,7/17/2025,2000,198,0.04, ,0.00, ,14, ,1.5, ,23.2, ,52, ,12.7, ,2.0, ,156, ,24.0, 
235,Verona,Sacramento Valley,7/17/2025,2100,198,0.02, ,0.00, ,0, ,1.5, ,20.5, ,61, ,12.8, ,2.4, ,166, ,24.0, 
235,Verona,Sacramento Valley,7/17/2025,2200,198,0.01, ,0.00, ,0, ,1.4, ,18.2, ,69, ,12.4, ,2.7, ,167, ,23.9, 
235,Verona,Sacramento Valley,7/17/2025,2300,198,0.00, ,0.00, ,0, ,1.4, ,16.8, ,73, ,11.9, ,2.9, ,161, ,23.7, 
235,Verona,Sacramento Valley,7/17/2025,2400,198,0.00, ,0.00, ,0, ,1.4, ,15.6, ,78, ,11.7, ,2.4, ,147, ,23.6, 
235,Verona,Sacramento Valley,7/18/2025,0100,199,0.00, ,0.00, ,0, ,1.4, ,15.0, ,83, ,12.0, ,2.5, ,130, ,23.4, 
235,Verona,Sacramento Valley,7/18/2025,0200,199,0.00, ,0.00, ,0, ,1.4, ,14.9, ,83, ,12.0, ,2.8, ,142, ,23.2, 
235,Verona,Sacramento Valley,7/18/2025,0300,199,0.00, ,0.00, ,0, ,1.4, ,14.6, ,83, ,11.7, ,2.6, ,146, ,23.0, 
235,Verona,Sacramento Valley,7/18/2025,0400,199,0.00, ,0.00, ,0, ,1.4, ,13.8, ,86, ,11.5, ,2.2, ,144, ,22.9, 
235,Verona,Sacramento Valley,7/18/2025,0500,199,0.00, ,0.00, ,2, ,1.3, ,13.3, ,88, ,11.4, ,2.1, ,144, ,22.7, 
235,Verona,Sacramento Valley,7/18/2025,0600,199,0.01, ,0.00, ,63, ,1.4, ,13.5, ,87, ,11.5, ,1.9, ,138, ,22.5, 
235,Verona,Sacramento Valley,7/18/2025,0700,199,0.13, ,0.00, ,224, ,1.4, ,15.3, ,83, ,12.4, ,2.3, ,144, ,22.4, 
235,Verona,Sacramento Valley,7/18/2025,0800,199,0.26, ,0.00, ,418, ,1.5, ,17.1, ,76, ,12.9, ,2.3, ,152, ,22.3, 
235,Verona,Sacramento Valley,7/18/2025,0900,199,0.39, ,0.00, ,605, ,1.6, ,19.2, ,70, ,13.6, ,1.8, ,180, ,22.2, 
235,Verona,Sacramento Valley,7/18/2025,1000,199,0.51, ,0.00, ,764, ,1.6, ,21.4, ,65, ,14.5, ,1.5, ,180, ,22.3, 
235,Verona,Sacramento Valley,7/18/2025,1100,199,0.62, ,0.00, ,893, ,1.7, ,24.1, ,58, ,15.2, ,1.2, ,135, ,22.4, 
235,Verona,Sacramento Valley,7/18/2025,1200,199,0.70, ,0.00, ,959, ,1.7, ,26.6, ,49, ,15.2, ,1.3, ,169, ,22.9, 
235,Verona,Sacramento Valley,7/18/2025,1300,199,0.74, ,0.00, ,967, ,1.7, ,29.0, ,41, ,14.5, ,1.3, ,205, ,23.7, 
235,Verona,Sacramento Valley,7/18/2025,1400,199,0.71, ,0.00, ,925, ,1.7, ,30.7, ,38, ,14.9, ,1.1, ,235, ,24.3, 
235,Verona,Sacramento Valley,7/18/2025,1500,199,0.65, ,0.00, ,838, ,1.8, ,32.2, ,38, ,16.0, ,1.2, ,274, ,24.6, 
235,Verona,Sacramento Valley,7/18/2025,1600,199,0.55, ,0.00, ,702, ,1.9, ,32.0, ,39, ,16.5, ,1.8, ,204, ,24.9, 
235,Verona,Sacramento Valley,7/18/2025,1700,199,0.45, ,0.00, ,530, ,1.7, ,31.7, ,37, ,15.1, ,2.2, ,182, ,25.2, 
235,Verona,Sacramento Valley,7/18/2025,1800,199,0.30, ,0.00, ,331, ,1.7, ,30.7, ,39, ,15.2, ,2.4, ,176, ,25.5, 
235,Verona,Sacramento Valley,7/18/2025,1900,199,0.13, ,0.00, ,138, ,1.6, ,28.1, ,43, ,14.4, ,2.5, ,170, ,25.7, 
235,Verona,Sacramento Valley,7/18/2025,2000,199,0.05, ,0.00, ,14, ,1.6, ,23.8, ,54, ,13.8, ,2.9, ,167, ,25.7, 
235,Verona,Sacramento Valley,7/18/2025,2100,199,0.02, ,0.00, ,0, ,1.5, ,20.6, ,62, ,13.1, ,3.0, ,163, ,25.6, 
235,Verona,Sacramento Valley,7/18/2025,2200,199,0.01, ,0.00, ,0, ,1.4, ,18.5, ,66, ,12.1, ,2.8, ,154, ,25.4, 
235,Verona,Sacramento Valley,7/18/2025,2300,199,0.01, ,0.00, ,0, ,1.4, ,17.4, ,70, ,11.9, ,3.3, ,144, ,25.1, 
235,Verona,Sacramento Valley,7/18/2025,2400,199,0.00, ,0.00, ,0, ,1.4, ,16.3, ,78, ,12.4, ,2.4, ,146, ,24.8, 
235,Verona,Sacramento Valley,7/19/2025,0100,200,0.00, ,0.00, ,0, ,1.4, ,15.4, ,81, ,12.1, ,2.3, ,136, ,24.5, 
235,Verona,Sacramento Valley,7/19/2025,0200,200,0.00, ,0.00, ,0, ,1.4, ,14.7, ,82, ,11.7, ,2.5, ,145, ,24.2, 
235,Verona,Sacramento Valley,7/19/2025,0300,200,0.00, ,0.00, ,0, ,1.4, ,14.1, ,86, ,11.7, ,2.1, ,142, ,23.9, 
235,Verona,Sacramento Valley,7/19/2025,0400,200,0.00, ,0.00, ,0, ,1.3, ,13.3, ,88, ,11.3, ,1.8, ,145, ,23.6, 
235,Verona,Sacramento Valley,7/19/2025,0500,200,0.00, ,0.00, ,2, ,1.3, ,12.6, ,90, ,11.1, ,1.4, ,153, ,23.3, 
235,Verona,Sacramento Valley,7/19/2025,0600,200,0.01, ,0.00, ,64, ,1.4, ,13.1, ,90, ,11.5, ,2.3, ,142, ,23.1, 
235,Verona,Sacramento Valley,7/19/2025,0700,200,0.13, ,0.00, ,228, ,1.4, ,14.7, ,85, ,12.2, ,2.5, ,145, ,22.9, 
235,Verona,Sacramento Valley,7/19/2025,0800,200,0.26, ,0.00, ,430, ,1.5, ,16.6, ,79, ,12.9, ,2.4, ,134, ,22.7, 
235,Verona,Sacramento Valley,7/19/2025,0900,200,0.39, ,0.00, ,622, ,1.6, ,18.7, ,73, ,13.7, ,2.3, ,150, ,22.7, 
235,Verona,Sacramento Valley,7/19/2025,1000,200,0.51, ,0.00, ,781, ,1.7, ,21.3, ,65, ,14.5, ,1.8, ,154, ,22.9, 
235,Verona,Sacramento Valley,7/19/2025,1100,200,0.63, ,0.00, ,898, ,1.7, ,24.1, ,57, ,15.2, ,1.4, ,192, ,23.4, 
235,Verona,Sacramento Valley,7/19/2025,1200,200,0.70, ,0.00, ,965, ,1.8, ,26.5, ,53, ,16.1, ,1.3, ,198, ,24.2, 
235,Verona,Sacramento Valley,7/19/2025,1300,200,0.74, ,0.00, ,977, ,1.9, ,28.9, ,48, ,17.0, ,1.2, ,237, ,25.0, 
235,Verona,Sacramento Valley,7/19/2025,1400,200,0.73, ,0.00, ,936, ,2.0, ,31.0, ,45, ,17.5, ,1.2, ,235, ,25.6, 
235,Verona,Sacramento Valley,7/19/2025,1500,200,0.67, ,0.00, ,845, ,1.9, ,32.1, ,39, ,16.4, ,1.6, ,209, ,25.9, 
235,Verona,Sacramento Valley,7/19/2025,1600,200,0.57, ,0.00, ,709, ,1.8, ,32.6, ,37, ,16.2, ,1.9, ,192, ,26.1, 
235,Verona,Sacramento Valley,7/19/2025,1700,200,0.44, ,0.00, ,537, ,1.7, ,32.1, ,35, ,14.5, ,2.5, ,179, ,26.4, 
